pref,date,conf.daily,conf.weekly,conf.csum,deaths.daily,deaths.weekly,deaths.csum
Akita,2020-06-05,0,0,16,0,0,16
Akita,2020-06-06,0,0,16,0,0,16
Akita,2020-06-07,0,0,16,0,0,16
Akita,2020-06-08,0,0,16,0,0,16
Akita,2020-06-09,0,0,16,0,0,16
Akita,2020-06-10,0,0,16,0,0,16
Akita,2020-06-11,0,0,16,0,0,16
Akita,2020-06-12,0,0,16,0,0,16
Akita,2020-06-13,0,0,16,0,0,16
Akita,2020-06-14,0,0,16,0,0,16
Akita,2020-06-15,0,0,16,0,0,16
Akita,2020-06-16,0,0,16,0,0,16
Akita,2020-06-17,0,0,16,0,0,16
Akita,2020-06-18,0,0,16,0,0,16
Akita,2020-06-19,0,0,16,0,0,16
Akita,2020-06-20,0,0,16,0,0,16
Akita,2020-06-21,0,0,16,0,0,16
Akita,2020-06-22,0,0,16,0,0,16
Akita,2020-06-23,0,0,16,0,0,16
Akita,2020-06-24,0,0,16,0,0,16
Akita,2020-06-25,0,0,16,0,0,16
Akita,2020-06-26,0,0,16,0,0,16
Akita,2020-06-27,0,0,16,0,0,16
Akita,2020-06-28,0,0,16,0,0,16
Akita,2020-06-29,0,0,16,0,0,16
Akita,2020-06-30,0,0,16,0,0,16
Akita,2020-07-01,0,0,16,0,0,16
Akita,2020-07-02,0,0,16,0,0,16
Akita,2020-07-03,0,0,16,0,0,16
Akita,2020-07-04,0,0,16,0,0,16
Akita,2020-07-05,0,0,16,0,0,16
Akita,2020-07-06,0,0,16,0,0,16
Akita,2020-07-07,0,0,16,0,0,16
Akita,2020-07-08,0,0,16,0,0,16
Akita,2020-07-09,0,0,16,0,0,16
Akita,2020-07-10,0,0,16,0,0,16
Akita,2020-07-11,0,0,16,0,0,16
Akita,2020-07-12,0,0,16,0,0,16
Akita,2020-07-13,0,0,16,0,0,16
Akita,2020-07-14,0,0,16,0,0,16
Akita,2020-07-15,0,0,16,0,0,16
Akita,2020-07-16,0,0,16,0,0,16
Akita,2020-07-17,0,0,16,0,0,16
Akita,2020-07-18,0,0,16,0,0,16
Akita,2020-07-19,0,0,16,0,0,16
Akita,2020-07-20,0,0,16,0,0,16
Akita,2020-07-21,0,0,16,0,0,16
Akita,2020-07-22,0,0,16,0,0,16
Akita,2020-07-23,0,0,16,0,0,16
Akita,2020-07-24,0,0,16,0,0,16
Akita,2020-07-25,1,1,17,1,1,17
Akita,2020-07-26,1,2,18,1,2,18
Akita,2020-07-27,0,2,18,0,2,18
Akita,2020-07-28,0,2,18,0,2,18
Akita,2020-07-29,0,2,18,0,2,18
Akita,2020-07-30,0,2,18,0,2,18
Akita,2020-07-31,0,2,18,0,2,18
Akita,2020-08-01,0,1,18,0,1,18
Akita,2020-08-02,0,0,18,0,0,18
Akita,2020-08-03,0,0,18,0,0,18
Akita,2020-08-04,0,0,18,0,0,18
Akita,2020-08-05,0,0,18,0,0,18
Akita,2020-08-06,0,0,18,0,0,18
Akita,2020-08-07,14,14,32,14,14,32
Akita,2020-08-08,2,16,34,2,16,34
Akita,2020-08-09,1,17,35,1,17,35
Akita,2020-08-10,0,17,35,0,17,35
Akita,2020-08-11,0,17,35,0,17,35
Akita,2020-08-12,1,18,36,1,18,36
Akita,2020-08-13,1,19,37,1,19,37
Akita,2020-08-14,1,6,38,1,6,38
Akita,2020-08-15,2,6,40,2,6,40
Akita,2020-08-16,2,7,42,2,7,42
Akita,2020-08-17,1,8,43,1,8,43
Akita,2020-08-18,1,9,44,1,9,44
Akita,2020-08-19,0,8,44,0,8,44
Akita,2020-08-20,1,8,45,1,8,45
Akita,2020-08-21,0,7,45,0,7,45
Akita,2020-08-22,0,5,45,0,5,45
Akita,2020-08-23,0,3,45,0,3,45
Akita,2020-08-24,0,2,45,0,2,45
Akita,2020-08-25,1,2,46,1,2,46
Akita,2020-08-26,2,4,48,2,4,48
Akita,2020-08-27,0,3,48,0,3,48
Akita,2020-08-28,0,3,48,0,3,48
Akita,2020-08-29,1,4,49,1,4,49
Akita,2020-08-30,0,4,49,0,4,49
Akita,2020-08-31,0,4,49,0,4,49
Akita,2020-09-01,0,3,49,0,3,49
Akita,2020-09-02,0,1,49,0,1,49
Akita,2020-09-03,1,2,50,1,2,50
Akita,2020-09-04,0,2,50,0,2,50
Akita,2020-09-05,0,1,50,0,1,50
Akita,2020-09-06,0,1,50,0,1,50
Akita,2020-09-07,0,1,50,0,1,50
Akita,2020-09-08,0,1,50,0,1,50
Akita,2020-09-09,0,1,50,0,1,50
Akita,2020-09-10,0,0,50,0,0,50
Akita,2020-09-11,0,0,50,0,0,50
Akita,2020-09-12,0,0,50,0,0,50
Akita,2020-09-13,0,0,50,0,0,50
Akita,2020-09-14,1,1,51,1,1,51
Akita,2020-09-15,0,1,51,0,1,51
Akita,2020-09-16,0,1,51,0,1,51
Akita,2020-09-17,0,1,51,0,1,51
Akita,2020-09-18,0,1,51,0,1,51
Akita,2020-09-19,1,2,52,1,2,52
Akita,2020-09-20,1,3,53,1,3,53
Akita,2020-09-21,0,2,53,0,2,53
Akita,2020-09-22,0,2,53,0,2,53
Akita,2020-09-23,0,2,53,0,2,53
Akita,2020-09-24,0,2,53,0,2,53
Akita,2020-09-25,0,2,53,0,2,53
Akita,2020-09-26,0,1,53,0,1,53
Akita,2020-09-27,0,0,53,0,0,53
Akita,2020-09-28,0,0,53,0,0,53
Akita,2020-09-29,0,0,53,0,0,53
Akita,2020-09-30,0,0,53,0,0,53
Akita,2020-10-01,0,0,53,0,0,53
Akita,2020-10-02,0,0,53,0,0,53
Akita,2020-10-03,0,0,53,0,0,53
Akita,2020-10-04,5,5,58,5,5,58
Akita,2020-10-05,0,5,58,0,5,58
Akita,2020-10-06,0,5,58,0,5,58
Akita,2020-10-07,0,5,58,0,5,58
Akita,2020-10-08,0,5,58,0,5,58
Akita,2020-10-09,0,5,58,0,5,58
Akita,2020-10-10,0,5,58,0,5,58
Akita,2020-10-11,1,1,59,1,1,59
Akita,2020-10-12,0,1,59,0,1,59
Akita,2020-10-13,0,1,59,0,1,59
Akita,2020-10-14,0,1,59,0,1,59
Akita,2020-10-15,0,1,59,0,1,59
Akita,2020-10-16,0,1,59,0,1,59
Akita,2020-10-17,0,1,59,0,1,59
Akita,2020-10-18,0,0,59,0,0,59
Akita,2020-10-19,0,0,59,0,0,59
Akita,2020-10-20,1,1,60,1,1,60
Akita,2020-10-21,1,2,61,1,2,61
Akita,2020-10-22,0,2,61,0,2,61
Akita,2020-10-23,0,2,61,0,2,61
Akita,2020-10-24,0,2,61,0,2,61
Akita,2020-10-25,0,2,61,0,2,61
Akita,2020-10-26,0,2,61,0,2,61
Akita,2020-10-27,0,1,61,0,1,61
Akita,2020-10-28,0,0,61,0,0,61
Akita,2020-10-29,0,0,61,0,0,61
Akita,2020-10-30,0,0,61,0,0,61
Akita,2020-10-31,2,2,63,2,2,63
Akita,2020-11-01,0,2,63,0,2,63
Akita,2020-11-02,1,3,64,1,3,64
Akita,2020-11-03,0,3,64,0,3,64
Akita,2020-11-04,0,3,64,0,3,64
Akita,2020-11-05,3,6,67,3,6,67
Akita,2020-11-06,0,6,67,0,6,67
Akita,2020-11-07,0,4,67,0,4,67
Akita,2020-11-08,0,4,67,0,4,67
Akita,2020-11-09,0,3,67,0,3,67
Akita,2020-11-10,1,4,68,1,4,68
Akita,2020-11-11,0,4,68,0,4,68
Akita,2020-11-12,2,3,70,2,3,70
Akita,2020-11-13,0,3,70,0,3,70
Akita,2020-11-14,1,4,71,1,4,71
Akita,2020-11-15,2,6,73,2,6,73
Akita,2020-11-16,0,6,73,0,6,73
Akita,2020-11-17,1,6,74,1,6,74
Akita,2020-11-18,0,6,74,0,6,74
Akita,2020-11-19,0,4,74,0,4,74
Akita,2020-11-20,0,4,74,0,4,74
Akita,2020-11-21,0,3,74,0,3,74
Akita,2020-11-22,0,1,74,0,1,74
Akita,2020-11-23,0,1,74,0,1,74
Akita,2020-11-24,2,2,76,2,2,76
Akita,2020-11-25,8,10,84,8,10,84
Akita,2020-11-26,1,11,85,1,11,85
Akita,2020-11-27,5,16,90,5,16,90
Akita,2020-11-28,1,17,91,1,17,91
Akita,2020-11-29,0,17,91,0,17,91
Akita,2020-11-30,0,17,91,0,17,91
Akita,2020-12-01,0,15,91,0,15,91
Akita,2020-12-02,0,7,91,0,7,91
Akita,2020-12-03,0,6,91,0,6,91
Akita,2020-12-04,0,1,91,0,1,91
Akita,2020-12-05,0,0,91,0,0,91
Akita,2020-12-06,0,0,91,0,0,91
Akita,2020-12-07,0,0,91,0,0,91
Akita,2020-12-08,0,0,91,0,0,91
Akita,2020-12-09,0,0,91,0,0,91
Akita,2020-12-10,0,0,91,0,0,91
Akita,2020-12-11,0,0,91,0,0,91
Akita,2020-12-12,2,2,93,2,2,93
Akita,2020-12-13,2,4,95,2,4,95
Akita,2020-12-14,0,4,95,0,4,95
Akita,2020-12-15,0,4,95,0,4,95
Akita,2020-12-16,0,4,95,0,4,95
Akita,2020-12-17,0,4,95,0,4,95
Akita,2020-12-18,0,4,95,0,4,95
Akita,2020-12-19,1,3,96,1,3,96
Akita,2020-12-20,0,1,96,0,1,96
Akita,2020-12-21,0,1,96,0,1,96
Akita,2020-12-22,1,2,97,1,2,97
Akita,2020-12-23,8,10,105,8,10,105
Akita,2020-12-24,1,11,106,1,11,106
Akita,2020-12-25,8,19,114,8,19,114
Akita,2020-12-26,10,28,124,10,28,124
Akita,2020-12-27,2,30,126,2,30,126
Akita,2020-12-28,1,31,127,1,31,127
Akita,2020-12-29,6,36,133,6,36,133
Akita,2020-12-30,4,32,137,4,32,137
Akita,2020-12-31,4,35,141,4,35,141
Akita,2021-01-01,3,30,144,3,30,144
Akita,2021-01-02,0,20,144,0,20,144
Akita,2021-01-03,3,21,147,3,21,147
Akita,2021-01-04,3,23,150,3,23,150
Akita,2021-01-05,8,25,158,8,25,158
Akita,2021-01-06,2,23,160,2,23,160
Akita,2021-01-07,2,21,162,2,21,162
Akita,2021-01-08,4,22,166,4,22,166
Akita,2021-01-09,2,24,168,2,24,168
Akita,2021-01-10,6,27,174,6,27,174
Akita,2021-01-11,1,25,175,1,25,175
Akita,2021-01-12,2,19,177,2,19,177
Akita,2021-01-13,2,19,179,2,19,179
Akita,2021-01-14,3,20,182,3,20,182
Akita,2021-01-15,8,24,190,8,24,190
Akita,2021-01-16,7,29,197,7,29,197
Akita,2021-01-17,12,35,209,12,35,209
Akita,2021-01-18,8,42,217,8,42,217
Akita,2021-01-19,3,43,220,3,43,220
Akita,2021-01-20,8,49,228,8,49,228
Akita,2021-01-21,2,48,230,2,48,230
Akita,2021-01-22,6,46,236,6,46,236
Akita,2021-01-23,7,46,243,7,46,243
Akita,2021-01-24,5,39,248,5,39,248
Akita,2021-01-25,3,34,251,3,34,251
Akita,2021-01-26,1,32,252,1,32,252
Akita,2021-01-27,2,26,254,2,26,254
Akita,2021-01-28,2,26,256,2,26,256
Akita,2021-01-29,5,25,261,5,25,261
Akita,2021-01-30,0,18,261,0,18,261
Akita,2021-01-31,1,14,262,1,14,262
Akita,2021-02-01,0,11,262,0,11,262
Akita,2021-02-02,3,13,265,3,13,265
Akita,2021-02-03,4,15,269,4,15,269
Akita,2021-02-04,1,14,270,1,14,270
Akita,2021-02-05,3,12,273,3,12,273
Akita,2021-02-06,0,12,273,0,12,273
Akita,2021-02-07,0,11,273,0,11,273
Akita,2021-02-08,0,11,273,0,11,273
Akita,2021-02-09,0,8,273,0,8,273
Akita,2021-02-10,0,4,273,0,4,273
Akita,2021-02-11,1,4,274,1,4,274
Akita,2021-02-12,0,1,274,0,1,274
Akita,2021-02-13,0,1,274,0,1,274
Akita,2021-02-14,0,1,274,0,1,274
Akita,2021-02-15,1,2,275,1,2,275
Akita,2021-02-16,0,2,275,0,2,275
Akita,2021-02-17,0,2,275,0,2,275
Akita,2021-02-18,0,1,275,0,1,275
Akita,2021-02-19,0,1,275,0,1,275
Akita,2021-02-20,0,1,275,0,1,275
Akita,2021-02-21,0,1,275,0,1,275
Akita,2021-02-22,0,0,275,0,0,275
Akita,2021-02-23,0,0,275,0,0,275
Akita,2021-02-24,0,0,275,0,0,275
Akita,2021-02-25,0,0,275,0,0,275
Akita,2021-02-26,0,0,275,0,0,275
Akita,2021-02-27,0,0,275,0,0,275
Akita,2021-02-28,0,0,275,0,0,275
Akita,2021-03-01,0,0,275,0,0,275
Akita,2021-03-02,0,0,275,0,0,275
Akita,2021-03-03,0,0,275,0,0,275
Akita,2021-03-04,0,0,275,0,0,275
Akita,2021-03-05,0,0,275,0,0,275
Akita,2021-03-06,0,0,275,0,0,275
Akita,2021-03-07,0,0,275,0,0,275
Akita,2021-03-08,0,0,275,0,0,275
Akita,2021-03-09,0,0,275,0,0,275
Akita,2021-03-10,0,0,275,0,0,275
Akita,2021-03-11,0,0,275,0,0,275
Akita,2021-03-12,0,0,275,0,0,275
Akita,2021-03-13,0,0,275,0,0,275
Akita,2021-03-14,0,0,275,0,0,275
Akita,2021-03-15,0,0,275,0,0,275
Akita,2021-03-16,1,1,276,1,1,276
Akita,2021-03-17,2,3,278,2,3,278
Akita,2021-03-18,1,4,279,1,4,279
Akita,2021-03-19,1,5,280,1,5,280
Akita,2021-03-20,3,8,283,3,8,283
Akita,2021-03-21,0,8,283,0,8,283
Akita,2021-03-22,0,8,283,0,8,283
Akita,2021-03-23,1,8,284,1,8,284
Akita,2021-03-24,0,6,284,0,6,284
Akita,2021-03-25,1,6,285,1,6,285
Akita,2021-03-26,2,7,287,2,7,287
Akita,2021-03-27,2,6,289,2,6,289
Akita,2021-03-28,0,6,289,0,6,289
Akita,2021-03-29,0,6,289,0,6,289
Akita,2021-03-30,0,5,289,0,5,289
Akita,2021-03-31,0,5,289,0,5,289
Akita,2021-04-01,2,6,291,2,6,291
Akita,2021-04-02,3,7,294,3,7,294
Akita,2021-04-03,13,18,307,13,18,307
Akita,2021-04-04,0,18,307,0,18,307
Akita,2021-04-05,0,18,307,0,18,307
Akita,2021-04-06,2,20,309,2,20,309
Akita,2021-04-07,8,28,317,8,28,317
Akita,2021-04-08,8,34,325,8,34,325
Akita,2021-04-09,1,32,326,1,32,326
Akita,2021-04-10,5,24,331,5,24,331
Akita,2021-04-11,6,30,337,6,30,337
Akita,2021-04-12,4,34,341,4,34,341
Akita,2021-04-13,9,41,350,9,41,350
Akita,2021-04-14,3,36,353,3,36,353
Akita,2021-04-15,5,33,358,5,33,358
Akita,2021-04-16,7,39,365,7,39,365
Akita,2021-04-17,6,40,371,6,40,371
Akita,2021-04-18,5,39,376,5,39,376
Akita,2021-04-19,10,45,386,10,45,386
Akita,2021-04-20,13,49,399,13,49,399
Akita,2021-04-21,5,51,404,5,51,404
Akita,2021-04-22,4,50,408,4,50,408
Akita,2021-04-23,3,46,411,3,46,411
Akita,2021-04-24,11,51,422,11,51,422
Akita,2021-04-25,1,47,423,1,47,423
Akita,2021-04-26,3,40,426,3,40,426
Akita,2021-04-27,8,35,434,8,35,434
Akita,2021-04-28,5,35,439,5,35,439
Akita,2021-04-29,22,53,461,22,53,461
Akita,2021-04-30,3,53,464,3,53,464
Akita,2021-05-01,25,67,489,25,67,489
Aomori,2020-03-23,2,2,2,2,2,2
Aomori,2020-03-24,0,2,2,0,2,2
Aomori,2020-03-25,4,6,6,4,6,6
Aomori,2020-03-26,0,6,6,0,6,6
Aomori,2020-03-27,0,6,6,0,6,6
Aomori,2020-03-28,1,7,7,1,7,7
Aomori,2020-03-29,0,7,7,0,7,7
Aomori,2020-03-30,0,5,7,0,5,7
Aomori,2020-03-31,1,6,8,1,6,8
Aomori,2020-04-01,0,2,8,0,2,8
Aomori,2020-04-02,1,3,9,1,3,9
Aomori,2020-04-03,2,5,11,2,5,11
Aomori,2020-04-04,0,4,11,0,4,11
Aomori,2020-04-05,0,4,11,0,4,11
Aomori,2020-04-06,0,4,11,0,4,11
Aomori,2020-04-07,1,4,12,1,4,12
Aomori,2020-04-08,0,4,12,0,4,12
Aomori,2020-04-09,2,5,14,2,5,14
Aomori,2020-04-10,3,6,17,3,6,17
Aomori,2020-04-11,5,11,22,5,11,22
Aomori,2020-04-12,0,11,22,0,11,22
Aomori,2020-04-13,0,11,22,0,11,22
Aomori,2020-04-14,0,10,22,0,10,22
Aomori,2020-04-15,0,10,22,0,10,22
Aomori,2020-04-16,0,8,22,0,8,22
Aomori,2020-04-17,0,5,22,0,5,22
Aomori,2020-04-18,0,0,22,0,0,22
Aomori,2020-04-19,0,0,22,0,0,22
Aomori,2020-04-20,0,0,22,0,0,22
Aomori,2020-04-21,0,0,22,0,0,22
Aomori,2020-04-22,0,0,22,0,0,22
Aomori,2020-04-23,0,0,22,0,0,22
Aomori,2020-04-24,0,0,22,0,0,22
Aomori,2020-04-25,0,0,22,0,0,22
Aomori,2020-04-26,0,0,22,0,0,22
Aomori,2020-04-27,1,1,23,1,1,23
Aomori,2020-04-28,3,4,26,3,4,26
Aomori,2020-04-29,0,4,26,0,4,26
Aomori,2020-04-30,0,4,26,0,4,26
Aomori,2020-05-01,0,4,26,0,4,26
Aomori,2020-05-02,0,4,26,0,4,26
Aomori,2020-05-03,0,4,26,0,4,26
Aomori,2020-05-04,0,3,26,0,3,26
Aomori,2020-05-05,0,0,26,0,0,26
Aomori,2020-05-06,0,0,26,0,0,26
Aomori,2020-05-07,1,1,27,1,1,27
Aomori,2020-05-08,0,1,27,0,1,27
Aomori,2020-05-09,0,1,27,0,1,27
Aomori,2020-05-10,0,1,27,0,1,27
Aomori,2020-05-11,0,1,27,0,1,27
Aomori,2020-05-12,0,1,27,0,1,27
Aomori,2020-05-13,0,1,27,0,1,27
Aomori,2020-05-14,0,0,27,0,0,27
Aomori,2020-05-15,1,1,28,1,1,28
Aomori,2020-05-16,0,1,28,0,1,28
Aomori,2020-05-17,0,1,28,0,1,28
Aomori,2020-05-18,0,1,28,0,1,28
Aomori,2020-05-19,0,1,28,0,1,28
Aomori,2020-05-20,0,1,28,0,1,28
Aomori,2020-05-21,0,1,28,0,1,28
Aomori,2020-05-22,0,0,28,0,0,28
Aomori,2020-05-23,0,0,28,0,0,28
Aomori,2020-05-24,0,0,28,0,0,28
Aomori,2020-05-25,0,0,28,0,0,28
Aomori,2020-05-26,0,0,28,0,0,28
Aomori,2020-05-27,0,0,28,0,0,28
Aomori,2020-05-28,0,0,28,0,0,28
Aomori,2020-05-29,0,0,28,0,0,28
Aomori,2020-05-30,0,0,28,0,0,28
Aomori,2020-05-31,0,0,28,0,0,28
Aomori,2020-06-01,0,0,28,0,0,28
Aomori,2020-06-02,0,0,28,0,0,28
Aomori,2020-06-03,0,0,28,0,0,28
Aomori,2020-06-04,0,0,28,0,0,28
Aomori,2020-06-05,0,0,28,0,0,28
Aomori,2020-06-06,0,0,28,0,0,28
Aomori,2020-06-07,0,0,28,0,0,28
Aomori,2020-06-08,0,0,28,0,0,28
Aomori,2020-06-09,0,0,28,0,0,28
Aomori,2020-06-10,0,0,28,0,0,28
Aomori,2020-06-11,0,0,28,0,0,28
Aomori,2020-06-12,0,0,28,0,0,28
Aomori,2020-06-13,0,0,28,0,0,28
Aomori,2020-06-14,0,0,28,0,0,28
Aomori,2020-06-15,0,0,28,0,0,28
Aomori,2020-06-16,0,0,28,0,0,28
Aomori,2020-06-17,3,3,31,3,3,31
Aomori,2020-06-18,0,3,31,0,3,31
Aomori,2020-06-19,0,3,31,0,3,31
Aomori,2020-06-20,0,3,31,0,3,31
Aomori,2020-06-21,0,3,31,0,3,31
Aomori,2020-06-22,0,3,31,0,3,31
Aomori,2020-06-23,0,3,31,0,3,31
Aomori,2020-06-24,0,0,31,0,0,31
Aomori,2020-06-25,0,0,31,0,0,31
Aomori,2020-06-26,0,0,31,0,0,31
Aomori,2020-06-27,0,0,31,0,0,31
Aomori,2020-06-28,0,0,31,0,0,31
Aomori,2020-06-29,0,0,31,0,0,31
Aomori,2020-06-30,0,0,31,0,0,31
Aomori,2020-07-01,0,0,31,0,0,31
Aomori,2020-07-02,0,0,31,0,0,31
Aomori,2020-07-03,0,0,31,0,0,31
Aomori,2020-07-04,0,0,31,0,0,31
Aomori,2020-07-05,0,0,31,0,0,31
Aomori,2020-07-06,0,0,31,0,0,31
Aomori,2020-07-07,0,0,31,0,0,31
Aomori,2020-07-08,0,0,31,0,0,31
Aomori,2020-07-09,1,1,32,1,1,32
Aomori,2020-07-10,1,2,33,1,2,33
Aomori,2020-07-11,1,3,34,1,3,34
Aomori,2020-07-12,0,3,34,0,3,34
Aomori,2020-07-13,0,3,34,0,3,34
Aomori,2020-07-14,0,3,34,0,3,34
Aomori,2020-07-15,0,3,34,0,3,34
Aomori,2020-07-16,1,3,35,1,3,35
Aomori,2020-07-17,0,2,35,0,2,35
Aomori,2020-07-18,0,1,35,0,1,35
Aomori,2020-07-19,0,1,35,0,1,35
Aomori,2020-07-20,0,1,35,0,1,35
Aomori,2020-07-21,0,1,35,0,1,35
Aomori,2020-07-22,0,1,35,0,1,35
Aomori,2020-07-23,0,0,35,0,0,35
Aomori,2020-07-24,0,0,35,0,0,35
Aomori,2020-07-25,0,0,35,0,0,35
Aomori,2020-07-26,0,0,35,0,0,35
Aomori,2020-07-27,0,0,35,0,0,35
Aomori,2020-07-28,0,0,35,0,0,35
Aomori,2020-07-29,0,0,35,0,0,35
Aomori,2020-07-30,0,0,35,0,0,35
Aomori,2020-07-31,1,1,36,1,1,36
Aomori,2020-08-01,0,1,36,0,1,36
Aomori,2020-08-02,0,1,36,0,1,36
Aomori,2020-08-03,0,1,36,0,1,36
Aomori,2020-08-04,0,1,36,0,1,36
Aomori,2020-08-05,0,1,36,0,1,36
Aomori,2020-08-06,0,1,36,0,1,36
Aomori,2020-08-07,0,0,36,0,0,36
Aomori,2020-08-08,0,0,36,0,0,36
Aomori,2020-08-09,0,0,36,0,0,36
Aomori,2020-08-10,0,0,36,0,0,36
Aomori,2020-08-11,0,0,36,0,0,36
Aomori,2020-08-12,0,0,36,0,0,36
Aomori,2020-08-13,0,0,36,0,0,36
Aomori,2020-08-14,1,1,37,1,1,37
Aomori,2020-08-15,0,1,37,0,1,37
Aomori,2020-08-16,0,1,37,0,1,37
Aomori,2020-08-17,0,1,37,0,1,37
Aomori,2020-08-18,0,1,37,0,1,37
Aomori,2020-08-19,0,1,37,0,1,37
Aomori,2020-08-20,0,1,37,0,1,37
Aomori,2020-08-21,0,0,37,0,0,37
Aomori,2020-08-22,0,0,37,0,0,37
Aomori,2020-08-23,0,0,37,0,0,37
Aomori,2020-08-24,0,0,37,0,0,37
Aomori,2020-08-25,0,0,37,0,0,37
Aomori,2020-08-26,0,0,37,0,0,37
Aomori,2020-08-27,2,2,39,2,2,39
Aomori,2020-08-28,0,2,39,0,2,39
Aomori,2020-08-29,0,2,39,0,2,39
Aomori,2020-08-30,0,2,39,0,2,39
Aomori,2020-08-31,0,2,39,0,2,39
Aomori,2020-09-01,0,2,39,0,2,39
Aomori,2020-09-02,0,2,39,0,2,39
Aomori,2020-09-03,0,0,39,0,0,39
Aomori,2020-09-04,0,0,39,0,0,39
Aomori,2020-09-05,0,0,39,0,0,39
Aomori,2020-09-06,0,0,39,0,0,39
Aomori,2020-09-07,0,0,39,0,0,39
Aomori,2020-09-08,0,0,39,0,0,39
Aomori,2020-09-09,0,0,39,0,0,39
Aomori,2020-09-10,0,0,39,0,0,39
Aomori,2020-09-11,0,0,39,0,0,39
Aomori,2020-09-12,0,0,39,0,0,39
Aomori,2020-09-13,0,0,39,0,0,39
Aomori,2020-09-14,0,0,39,0,0,39
Aomori,2020-09-15,0,0,39,0,0,39
Aomori,2020-09-16,0,0,39,0,0,39
Aomori,2020-09-17,0,0,39,0,0,39
Aomori,2020-09-18,0,0,39,0,0,39
Aomori,2020-09-19,0,0,39,0,0,39
Aomori,2020-09-20,0,0,39,0,0,39
Aomori,2020-09-21,0,0,39,0,0,39
Aomori,2020-09-22,0,0,39,0,0,39
Aomori,2020-09-23,0,0,39,0,0,39
Aomori,2020-09-24,0,0,39,0,0,39
Aomori,2020-09-25,0,0,39,0,0,39
Aomori,2020-09-26,0,0,39,0,0,39
Aomori,2020-09-27,0,0,39,0,0,39
Aomori,2020-09-28,1,1,40,1,1,40
Aomori,2020-09-29,0,1,40,0,1,40
Aomori,2020-09-30,0,1,40,0,1,40
Aomori,2020-10-01,0,1,40,0,1,40
Aomori,2020-10-02,1,2,41,1,2,41
Aomori,2020-10-03,0,2,41,0,2,41
Aomori,2020-10-04,0,2,41,0,2,41
Aomori,2020-10-05,0,1,41,0,1,41
Aomori,2020-10-06,0,1,41,0,1,41
Aomori,2020-10-07,0,1,41,0,1,41
Aomori,2020-10-08,0,1,41,0,1,41
Aomori,2020-10-09,0,0,41,0,0,41
Aomori,2020-10-10,0,0,41,0,0,41
Aomori,2020-10-11,0,0,41,0,0,41
Aomori,2020-10-12,2,2,43,2,2,43
Aomori,2020-10-13,0,2,43,0,2,43
Aomori,2020-10-14,2,4,45,2,4,45
Aomori,2020-10-15,16,20,61,16,20,61
Aomori,2020-10-16,26,46,87,26,46,87
Aomori,2020-10-17,17,63,104,17,63,104
Aomori,2020-10-18,4,67,108,4,67,108
Aomori,2020-10-19,18,83,126,18,83,126
Aomori,2020-10-20,12,95,138,12,95,138
Aomori,2020-10-21,9,102,147,9,102,147
Aomori,2020-10-22,6,92,153,6,92,153
Aomori,2020-10-23,9,75,162,9,75,162
Aomori,2020-10-24,18,76,180,18,76,180
Aomori,2020-10-25,3,75,183,3,75,183
Aomori,2020-10-26,12,69,195,12,69,195
Aomori,2020-10-27,16,73,211,16,73,211
Aomori,2020-10-28,7,71,218,7,71,218
Aomori,2020-10-29,5,70,223,5,70,223
Aomori,2020-10-30,6,67,229,6,67,229
Aomori,2020-10-31,6,55,235,6,55,235
Aomori,2020-11-01,9,61,244,9,61,244
Aomori,2020-11-02,8,57,252,8,57,252
Aomori,2020-11-03,1,42,253,1,42,253
Aomori,2020-11-04,11,46,264,11,46,264
Aomori,2020-11-05,8,49,272,8,49,272
Aomori,2020-11-06,5,48,277,5,48,277
Aomori,2020-11-07,2,44,279,2,44,279
Aomori,2020-11-08,2,37,281,2,37,281
Aomori,2020-11-09,2,31,283,2,31,283
Aomori,2020-11-10,0,30,283,0,30,283
Aomori,2020-11-11,1,20,284,1,20,284
Aomori,2020-11-12,1,13,285,1,13,285
Aomori,2020-11-13,0,8,285,0,8,285
Aomori,2020-11-14,3,9,288,3,9,288
Aomori,2020-11-15,0,7,288,0,7,288
Aomori,2020-11-16,1,6,289,1,6,289
Aomori,2020-11-17,1,7,290,1,7,290
Aomori,2020-11-18,0,6,290,0,6,290
Aomori,2020-11-19,0,5,290,0,5,290
Aomori,2020-11-20,0,5,290,0,5,290
Aomori,2020-11-21,0,2,290,0,2,290
Aomori,2020-11-22,0,2,290,0,2,290
Aomori,2020-11-23,1,2,291,1,2,291
Aomori,2020-11-24,0,1,291,0,1,291
Aomori,2020-11-25,3,4,294,3,4,294
Aomori,2020-11-26,1,5,295,1,5,295
Aomori,2020-11-27,2,7,297,2,7,297
Aomori,2020-11-28,0,7,297,0,7,297
Aomori,2020-11-29,0,7,297,0,7,297
Aomori,2020-11-30,8,14,305,8,14,305
Aomori,2020-12-01,4,18,309,4,18,309
Aomori,2020-12-02,8,23,317,8,23,317
Aomori,2020-12-03,8,30,325,8,30,325
Aomori,2020-12-04,6,34,331,6,34,331
Aomori,2020-12-05,3,37,334,3,37,334
Aomori,2020-12-06,6,43,340,6,43,340
Aomori,2020-12-07,13,48,353,13,48,353
Aomori,2020-12-08,2,46,355,2,46,355
Aomori,2020-12-09,9,47,364,9,47,364
Aomori,2020-12-10,4,43,368,4,43,368
Aomori,2020-12-11,6,43,374,6,43,374
